event_id,customer_id,event_timestamp,event_type,product_area,active_users
EVT-0075-0012,CUST-0075,2026-04-25 22:22:23.754675,ai_model_run,Data Engineering,70
EVT-0075-0013,CUST-0075,2026-04-13 23:42:08.785956,login,Analytics,140
EVT-0075-0014,CUST-0075,2026-02-12 05:07:53.920063,pipeline_execution,AI Workloads,38
EVT-0075-0015,CUST-0075,2026-04-25 08:42:33.228373,dashboard_query,Data Engineering,37
EVT-0075-0016,CUST-0075,2026-05-10 16:42:48.424650,ai_model_run,AI Workloads,355
EVT-0075-0017,CUST-0075,2026-03-25 19:36:22.642964,ai_model_run,Data Warehousing,38
EVT-0075-0018,CUST-0075,2026-04-09 23:52:15.477325,data_ingestion,Data Warehousing,101
EVT-0075-0019,CUST-0075,2026-04-28 19:03:27.243847,ai_model_run,Data Warehousing,107
EVT-0075-0020,CUST-0075,2026-02-20 10:19:43.134045,ai_model_run,Data Engineering,38
EVT-0075-0021,CUST-0075,2026-02-12 15:37:39.374144,ai_model_run,Data Warehousing,387
EVT-0075-0022,CUST-0075,2026-02-18 07:00:43.842355,dashboard_query,Data Engineering,30
EVT-0075-0023,CUST-0075,2026-03-08 01:08:33.042340,pipeline_execution,Analytics,356
EVT-0075-0024,CUST-0075,2026-02-19 23:25:37.894431,dashboard_query,AI Workloads,16
EVT-0075-0025,CUST-0075,2026-02-17 09:53:20.838612,dashboard_query,Analytics,408
EVT-0075-0026,CUST-0075,2026-04-27 07:01:26.667991,dashboard_query,Machine Learning,287
EVT-0075-0027,CUST-0075,2026-02-19 07:49:05.003079,data_ingestion,AI Workloads,86
EVT-0075-0028,CUST-0075,2026-04-05 06:12:00.156086,login,Machine Learning,66
EVT-0075-0029,CUST-0075,2026-04-05 01:54:39.545867,data_ingestion,Data Warehousing,362
EVT-0075-0030,CUST-0075,2026-02-16 19:21:00.972520,login,Analytics,157
EVT-0075-0031,CUST-0075,2026-04-27 14:38:02.314512,login,Data Engineering,157
EVT-0075-0032,CUST-0075,2026-04-15 23:19:15.389970,dashboard_query,Analytics,429
EVT-0075-0033,CUST-0075,2026-02-13 13:37:18.033266,login,Data Warehousing,448
EVT-0075-0034,CUST-0075,2026-03-29 05:50:12.506630,pipeline_execution,AI Workloads,475
EVT-0075-0035,CUST-0075,2026-04-03 08:02:29.239969,pipeline_execution,Analytics,9
EVT-0075-0036,CUST-0075,2026-03-30 13:12:51.739602,data_ingestion,AI Workloads,5
EVT-0075-0037,CUST-0075,2026-03-10 11:09:08.090751,pipeline_execution,Data Warehousing,374
EVT-0075-0038,CUST-0075,2026-03-09 20:38:51.819188,dashboard_query,Data Warehousing,32
EVT-0075-0039,CUST-0075,2026-04-05 00:59:07.134599,ai_model_run,Machine Learning,453
EVT-0075-0040,CUST-0075,2026-02-25 02:11:59.142380,pipeline_execution,Data Warehousing,492
EVT-0075-0041,CUST-0075,2026-03-19 14:49:39.311017,pipeline_execution,AI Workloads,453
EVT-0075-0042,CUST-0075,2026-03-06 09:20:31.942251,ai_model_run,Data Engineering,442
EVT-0075-0043,CUST-0075,2026-03-31 00:37:44.593191,login,Data Engineering,348
EVT-0075-0044,CUST-0075,2026-03-01 23:22:01.464812,pipeline_execution,Data Warehousing,325
EVT-0075-0045,CUST-0075,2026-05-07 12:22:48.862262,pipeline_execution,Data Warehousing,268
EVT-0075-0046,CUST-0075,2026-02-11 10:33:10.740191,ai_model_run,Analytics,271
EVT-0075-0047,CUST-0075,2026-03-30 17:24:04.463304,login,Data Engineering,126
EVT-0075-0048,CUST-0075,2026-02-28 14:01:40.985634,login,Analytics,148
EVT-0075-0049,CUST-0075,2026-03-12 19:17:33.210275,login,AI Workloads,255
EVT-0075-0050,CUST-0075,2026-04-21 14:04:33.128547,data_ingestion,Data Warehousing,113
EVT-0075-0051,CUST-0075,2026-04-15 12:08:33.771444,login,Machine Learning,166
EVT-0075-0052,CUST-0075,2026-03-03 06:53:21.415456,data_ingestion,Data Warehousing,100
EVT-0075-0053,CUST-0075,2026-04-02 07:20:52.361783,pipeline_execution,Data Warehousing,434
EVT-0075-0054,CUST-0075,2026-03-26 07:11:02.790198,pipeline_execution,Machine Learning,432
EVT-0075-0055,CUST-0075,2026-04-05 20:12:46.431288,dashboard_query,Data Warehousing,71
EVT-0075-0056,CUST-0075,2026-04-14 14:28:00.960123,ai_model_run,Data Engineering,318
EVT-0075-0057,CUST-0075,2026-02-23 23:44:06.503742,data_ingestion,Data Warehousing,257
EVT-0075-0058,CUST-0075,2026-03-14 17:07:47.329235,pipeline_execution,Machine Learning,397
EVT-0075-0059,CUST-0075,2026-03-17 13:50:57.929730,dashboard_query,Data Warehousing,478
EVT-0075-0060,CUST-0075,2026-04-24 03:40:06.574604,dashboard_query,Data Warehousing,110
EVT-0075-0061,CUST-0075,2026-02-26 22:38:31.998540,pipeline_execution,Machine Learning,155
EVT-0075-0062,CUST-0075,2026-03-20 20:13:21.624146,dashboard_query,Data Warehousing,458
EVT-0075-0063,CUST-0075,2026-04-07 17:31:11.512702,login,AI Workloads,463
EVT-0075-0064,CUST-0075,2026-03-29 12:42:56.400650,dashboard_query,Machine Learning,226
EVT-0075-0065,CUST-0075,2026-03-22 20:44:48.833900,data_ingestion,Machine Learning,427
EVT-0075-0066,CUST-0075,2026-03-15 23:19:09.361910,dashboard_query,Data Engineering,159
EVT-0075-0067,CUST-0075,2026-02-28 03:50:27.436743,login,Data Engineering,275
EVT-0075-0068,CUST-0075,2026-03-29 17:49:58.878035,ai_model_run,Data Warehousing,255
EVT-0075-0069,CUST-0075,2026-02-25 09:52:11.614953,dashboard_query,Machine Learning,408
EVT-0075-0070,CUST-0075,2026-03-22 16:31:57.072193,ai_model_run,Machine Learning,448
EVT-0075-0071,CUST-0075,2026-03-25 06:25:28.467106,ai_model_run,Analytics,214
EVT-0075-0072,CUST-0075,2026-02-13 14:11:07.464101,ai_model_run,Data Warehousing,454
EVT-0075-0073,CUST-0075,2026-04-23 13:54:23.291790,dashboard_query,Analytics,201
EVT-0075-0074,CUST-0075,2026-03-19 04:22:02.695890,dashboard_query,AI Workloads,21
EVT-0075-0075,CUST-0075,2026-03-30 08:47:54.049783,pipeline_execution,Machine Learning,145
EVT-0075-0076,CUST-0075,2026-03-01 03:47:11.108283,ai_model_run,Analytics,448
EVT-0075-0077,CUST-0075,2026-04-09 03:01:09.759634,dashboard_query,Machine Learning,44
EVT-0075-0078,CUST-0075,2026-04-17 12:41:04.866396,data_ingestion,Data Engineering,390
EVT-0075-0079,CUST-0075,2026-04-18 23:03:20.117936,data_ingestion,AI Workloads,98
EVT-0075-0080,CUST-0075,2026-02-26 17:15:40.890757,data_ingestion,Data Engineering,52
EVT-0075-0081,CUST-0075,2026-04-02 14:37:24.907649,ai_model_run,AI Workloads,237
EVT-0075-0082,CUST-0075,2026-04-09 03:05:41.080115,data_ingestion,Data Engineering,470
EVT-0075-0083,CUST-0075,2026-04-06 20:36:15.270752,data_ingestion,Analytics,222
EVT-0075-0084,CUST-0075,2026-04-29 12:46:14.369690,dashboard_query,Data Engineering,55
EVT-0075-0085,CUST-0075,2026-02-25 23:03:30.328572,data_ingestion,AI Workloads,305
EVT-0075-0086,CUST-0075,2026-04-27 22:54:38.030022,dashboard_query,Data Engineering,354
EVT-0075-0087,CUST-0075,2026-04-10 09:08:34.671060,dashboard_query,Data Engineering,409
EVT-0075-0088,CUST-0075,2026-02-13 05:48:14.219182,data_ingestion,AI Workloads,391
EVT-0075-0089,CUST-0075,2026-02-20 21:48:57.370888,pipeline_execution,Machine Learning,128
EVT-0075-0090,CUST-0075,2026-04-09 09:49:33.382990,data_ingestion,Data Warehousing,114
EVT-0075-0091,CUST-0075,2026-04-30 20:40:13.758114,pipeline_execution,Machine Learning,262
EVT-0076-0000,CUST-0076,2026-04-14 22:04:00.798660,dashboard_query,Machine Learning,494
EVT-0076-0001,CUST-0076,2026-02-17 05:13:45.469992,data_ingestion,AI Workloads,265
EVT-0076-0002,CUST-0076,2026-04-25 11:35:23.957240,ai_model_run,Data Engineering,462
EVT-0076-0003,CUST-0076,2026-03-25 20:23:44.288967,login,Analytics,306
EVT-0076-0004,CUST-0076,2026-02-14 11:31:27.938226,login,Data Engineering,76
EVT-0076-0005,CUST-0076,2026-04-09 13:44:17.056878,ai_model_run,AI Workloads,201
EVT-0076-0006,CUST-0076,2026-05-07 06:58:04.426101,dashboard_query,AI Workloads,385
EVT-0076-0007,CUST-0076,2026-03-31 04:08:03.804016,ai_model_run,Data Warehousing,247
EVT-0076-0008,CUST-0076,2026-02-14 06:03:27.407153,ai_model_run,AI Workloads,88
EVT-0076-0009,CUST-0076,2026-02-19 02:15:34.070152,ai_model_run,AI Workloads,271
EVT-0076-0010,CUST-0076,2026-03-03 18:39:17.541025,data_ingestion,Data Engineering,176
EVT-0076-0011,CUST-0076,2026-03-18 15:03:49.218878,login,Data Engineering,288
EVT-0076-0012,CUST-0076,2026-03-19 14:05:50.721190,dashboard_query,Data Engineering,348
EVT-0076-0013,CUST-0076,2026-03-03 22:37:29.272587,data_ingestion,AI Workloads,447
EVT-0076-0014,CUST-0076,2026-04-09 01:18:31.981050,login,Data Warehousing,372
EVT-0076-0015,CUST-0076,2026-03-08 15:15:38.592095,data_ingestion,Analytics,414
EVT-0076-0016,CUST-0076,2026-02-16 14:00:02.270010,pipeline_execution,Machine Learning,369
EVT-0076-0017,CUST-0076,2026-02-28 12:32:41.735936,data_ingestion,Data Warehousing,99
EVT-0076-0018,CUST-0076,2026-04-25 11:07:21.312138,data_ingestion,Analytics,329
EVT-0076-0019,CUST-0076,2026-04-07 22:15:55.680058,dashboard_query,Analytics,233
EVT-0076-0020,CUST-0076,2026-02-23 03:32:58.254381,pipeline_execution,Analytics,149
EVT-0076-0021,CUST-0076,2026-04-11 10:46:04.598546,login,Analytics,305
EVT-0076-0022,CUST-0076,2026-05-04 20:17:52.368849,dashboard_query,Analytics,485
EVT-0076-0023,CUST-0076,2026-05-05 17:40:42.725966,ai_model_run,Machine Learning,333
EVT-0076-0024,CUST-0076,2026-03-31 04:00:23.937183,login,Machine Learning,187
EVT-0076-0025,CUST-0076,2026-03-11 16:20:17.811429,data_ingestion,Analytics,363
EVT-0076-0026,CUST-0076,2026-05-06 19:03:19.310080,pipeline_execution,AI Workloads,410
EVT-0076-0027,CUST-0076,2026-04-08 06:03:59.533201,login,AI Workloads,500
EVT-0076-0028,CUST-0076,2026-04-07 01:23:35.971551,login,AI Workloads,442
EVT-0076-0029,CUST-0076,2026-03-26 14:52:44.289139,login,Machine Learning,6
EVT-0076-0030,CUST-0076,2026-03-23 02:18:40.765460,data_ingestion,Data Warehousing,488
EVT-0076-0031,CUST-0076,2026-03-09 04:14:33.371825,login,Analytics,345
EVT-0076-0032,CUST-0076,2026-04-22 04:37:09.822093,data_ingestion,Data Warehousing,290
EVT-0076-0033,CUST-0076,2026-02-24 00:53:03.180172,pipeline_execution,Analytics,402
EVT-0076-0034,CUST-0076,2026-05-04 03:30:29.353033,data_ingestion,Machine Learning,31
EVT-0076-0035,CUST-0076,2026-03-02 17:34:51.257475,data_ingestion,Analytics,31
EVT-0076-0036,CUST-0076,2026-04-15 13:57:11.552819,data_ingestion,Data Warehousing,388
EVT-0076-0037,CUST-0076,2026-04-18 11:40:07.414105,data_ingestion,Analytics,235
EVT-0076-0038,CUST-0076,2026-02-12 07:25:59.253188,ai_model_run,AI Workloads,175
EVT-0076-0039,CUST-0076,2026-02-13 16:26:32.439092,login,Machine Learning,153
EVT-0076-0040,CUST-0076,2026-04-13 03:40:46.500604,dashboard_query,AI Workloads,15
EVT-0076-0041,CUST-0076,2026-04-16 11:12:10.969415,dashboard_query,Machine Learning,458
EVT-0076-0042,CUST-0076,2026-02-18 14:32:53.310456,login,Machine Learning,97
EVT-0076-0043,CUST-0076,2026-02-19 19:51:04.950230,data_ingestion,Machine Learning,376
EVT-0076-0044,CUST-0076,2026-05-09 21:35:12.943908,login,Machine Learning,158
EVT-0076-0045,CUST-0076,2026-04-07 02:45:38.746877,data_ingestion,Data Warehousing,309
EVT-0076-0046,CUST-0076,2026-02-15 19:30:50.103251,login,Machine Learning,143
EVT-0076-0047,CUST-0076,2026-03-11 12:46:48.281199,pipeline_execution,Machine Learning,220
EVT-0076-0048,CUST-0076,2026-03-25 04:59:16.787120,dashboard_query,Analytics,450
EVT-0076-0049,CUST-0076,2026-05-10 11:36:33.556890,login,Machine Learning,385
EVT-0076-0050,CUST-0076,2026-03-01 15:49:58.686498,dashboard_query,Analytics,449
EVT-0076-0051,CUST-0076,2026-05-10 06:39:16.265361,login,Data Engineering,268
EVT-0076-0052,CUST-0076,2026-03-02 04:19:56.448869,dashboard_query,Data Warehousing,107
EVT-0076-0053,CUST-0076,2026-03-01 01:40:14.405590,ai_model_run,AI Workloads,329
EVT-0076-0054,CUST-0076,2026-04-08 17:14:56.423456,pipeline_execution,Data Engineering,192
EVT-0076-0055,CUST-0076,2026-03-07 18:38:59.809648,ai_model_run,AI Workloads,188
EVT-0076-0056,CUST-0076,2026-03-18 20:02:49.505177,ai_model_run,Data Engineering,18
EVT-0076-0057,CUST-0076,2026-05-11 07:33:41.251753,dashboard_query,Machine Learning,54
EVT-0076-0058,CUST-0076,2026-02-23 08:23:14.260069,login,Analytics,165
EVT-0076-0059,CUST-0076,2026-04-19 01:20:01.222658,data_ingestion,Data Engineering,282
EVT-0076-0060,CUST-0076,2026-02-13 11:23:52.166595,pipeline_execution,AI Workloads,498
EVT-0076-0061,CUST-0076,2026-03-07 21:45:40.443384,data_ingestion,AI Workloads,248
EVT-0076-0062,CUST-0076,2026-04-22 04:16:39.000441,data_ingestion,Analytics,296
EVT-0076-0063,CUST-0076,2026-03-07 13:36:31.277516,ai_model_run,Data Engineering,68
EVT-0076-0064,CUST-0076,2026-04-29 13:48:29.717325,pipeline_execution,Data Engineering,303
EVT-0076-0065,CUST-0076,2026-03-28 05:23:04.599545,login,Machine Learning,351
EVT-0076-0066,CUST-0076,2026-02-12 04:43:25.359096,data_ingestion,AI Workloads,465
EVT-0076-0067,CUST-0076,2026-03-26 17:27:29.688874,login,Machine Learning,344
EVT-0076-0068,CUST-0076,2026-02-22 21:23:10.624308,data_ingestion,Data Engineering,175
EVT-0076-0069,CUST-0076,2026-02-18 20:40:14.854601,dashboard_query,Analytics,32
EVT-0077-0000,CUST-0077,2026-04-03 12:27:02.645589,pipeline_execution,Data Engineering,448
EVT-0077-0001,CUST-0077,2026-04-14 15:24:53.534694,ai_model_run,Data Warehousing,268
EVT-0077-0002,CUST-0077,2026-04-09 18:28:36.598581,ai_model_run,Data Warehousing,139
EVT-0077-0003,CUST-0077,2026-03-03 14:05:24.449420,dashboard_query,Machine Learning,119
EVT-0077-0004,CUST-0077,2026-03-20 22:20:54.194115,login,Analytics,402
EVT-0077-0005,CUST-0077,2026-04-02 16:40:36.806059,ai_model_run,Data Engineering,212
EVT-0077-0006,CUST-0077,2026-03-25 07:48:14.681215,login,Analytics,216
EVT-0077-0007,CUST-0077,2026-04-29 07:29:35.312354,pipeline_execution,AI Workloads,21
EVT-0077-0008,CUST-0077,2026-02-25 13:57:16.276038,login,Machine Learning,92
EVT-0077-0009,CUST-0077,2026-03-20 02:17:01.188926,dashboard_query,Analytics,37
EVT-0077-0010,CUST-0077,2026-03-14 17:01:20.531677,ai_model_run,AI Workloads,145
EVT-0077-0011,CUST-0077,2026-02-24 23:35:11.794359,login,Data Warehousing,497
EVT-0077-0012,CUST-0077,2026-03-31 22:52:36.996844,pipeline_execution,Machine Learning,436
EVT-0077-0013,CUST-0077,2026-04-27 07:36:44.819148,ai_model_run,Analytics,118
EVT-0077-0014,CUST-0077,2026-03-22 13:52:29.660650,ai_model_run,Data Engineering,372
EVT-0077-0015,CUST-0077,2026-03-27 19:01:00.383952,dashboard_query,Analytics,116
EVT-0077-0016,CUST-0077,2026-04-03 09:43:54.671546,pipeline_execution,AI Workloads,26
EVT-0077-0017,CUST-0077,2026-03-02 21:14:24.688089,ai_model_run,Machine Learning,320
EVT-0077-0018,CUST-0077,2026-04-07 00:32:33.776604,ai_model_run,Analytics,298
EVT-0077-0019,CUST-0077,2026-03-06 17:02:17.684600,pipeline_execution,AI Workloads,391
EVT-0077-0020,CUST-0077,2026-04-22 13:05:33.600654,data_ingestion,Data Engineering,16
EVT-0077-0021,CUST-0077,2026-05-06 22:34:25.078920,login,Data Engineering,344
EVT-0077-0022,CUST-0077,2026-04-28 04:09:05.331621,data_ingestion,Data Engineering,493
EVT-0077-0023,CUST-0077,2026-02-20 03:40:18.803611,pipeline_execution,Data Engineering,172
EVT-0077-0024,CUST-0077,2026-03-11 20:20:37.560868,dashboard_query,Analytics,454
EVT-0077-0025,CUST-0077,2026-03-18 10:44:31.875392,ai_model_run,AI Workloads,352
EVT-0077-0026,CUST-0077,2026-04-08 22:44:31.373928,pipeline_execution,Data Engineering,213
EVT-0077-0027,CUST-0077,2026-04-28 23:11:45.201565,login,AI Workloads,336
EVT-0077-0028,CUST-0077,2026-02-28 00:40:39.685991,data_ingestion,Data Warehousing,76
EVT-0077-0029,CUST-0077,2026-04-14 21:54:11.989703,data_ingestion,Data Warehousing,473
EVT-0077-0030,CUST-0077,2026-04-05 01:47:53.958900,login,Data Warehousing,486
EVT-0077-0031,CUST-0077,2026-04-24 00:37:02.414538,data_ingestion,Analytics,485
EVT-0077-0032,CUST-0077,2026-02-19 22:02:24.666247,login,AI Workloads,446
EVT-0077-0033,CUST-0077,2026-03-06 00:50:22.859678,data_ingestion,Machine Learning,8
EVT-0077-0034,CUST-0077,2026-03-31 17:56:36.173463,ai_model_run,AI Workloads,317
EVT-0077-0035,CUST-0077,2026-04-22 08:13:45.451180,ai_model_run,AI Workloads,312
EVT-0077-0036,CUST-0077,2026-04-05 09:27:40.907079,pipeline_execution,Data Engineering,154
EVT-0077-0037,CUST-0077,2026-02-18 07:02:28.155293,pipeline_execution,Data Warehousing,351
EVT-0077-0038,CUST-0077,2026-03-09 22:38:54.760386,ai_model_run,Machine Learning,8
EVT-0077-0039,CUST-0077,2026-05-10 11:47:06.773671,dashboard_query,AI Workloads,168
EVT-0077-0040,CUST-0077,2026-04-05 05:59:28.093267,login,Analytics,70
EVT-0077-0041,CUST-0077,2026-05-02 00:33:17.623791,login,Data Warehousing,208
EVT-0077-0042,CUST-0077,2026-05-06 16:58:16.891098,dashboard_query,Data Engineering,170
EVT-0077-0043,CUST-0077,2026-04-21 16:15:22.114848,data_ingestion,Data Engineering,208
EVT-0077-0044,CUST-0077,2026-05-01 16:32:41.997446,pipeline_execution,AI Workloads,132
EVT-0077-0045,CUST-0077,2026-02-22 16:25:15.009461,dashboard_query,AI Workloads,339
EVT-0077-0046,CUST-0077,2026-03-17 18:36:20.892132,dashboard_query,Analytics,463
EVT-0077-0047,CUST-0077,2026-05-09 10:25:29.130293,pipeline_execution,Data Engineering,57
EVT-0077-0048,CUST-0077,2026-03-17 13:55:51.297884,data_ingestion,Analytics,396
EVT-0077-0049,CUST-0077,2026-03-31 00:51:19.536141,login,Data Warehousing,321
EVT-0077-0050,CUST-0077,2026-02-14 09:16:27.505991,dashboard_query,Data Warehousing,43
EVT-0077-0051,CUST-0077,2026-03-31 10:52:42.585455,dashboard_query,Data Warehousing,457
EVT-0078-0000,CUST-0078,2026-02-16 09:50:15.723402,ai_model_run,Machine Learning,303
EVT-0078-0001,CUST-0078,2026-03-22 10:19:13.595690,ai_model_run,Machine Learning,405
EVT-0078-0002,CUST-0078,2026-02-10 22:07:09.929212,data_ingestion,Data Warehousing,17
EVT-0078-0003,CUST-0078,2026-02-13 20:26:45.839279,login,Analytics,250
EVT-0078-0004,CUST-0078,2026-03-21 11:19:02.837971,pipeline_execution,Data Warehousing,278
EVT-0078-0005,CUST-0078,2026-03-07 16:35:49.875304,ai_model_run,Data Engineering,111
EVT-0078-0006,CUST-0078,2026-03-14 08:41:51.870741,data_ingestion,Machine Learning,452
EVT-0078-0007,CUST-0078,2026-04-27 04:53:39.378168,pipeline_execution,Machine Learning,440
EVT-0078-0008,CUST-0078,2026-04-10 01:05:16.493190,login,AI Workloads,343
EVT-0078-0009,CUST-0078,2026-04-12 12:51:35.794283,pipeline_execution,Data Warehousing,358
EVT-0078-0010,CUST-0078,2026-03-11 10:59:07.874449,ai_model_run,Analytics,107
EVT-0078-0011,CUST-0078,2026-04-14 03:07:01.925085,dashboard_query,Data Warehousing,436
EVT-0078-0012,CUST-0078,2026-03-25 19:24:37.884768,pipeline_execution,AI Workloads,495
EVT-0078-0013,CUST-0078,2026-04-02 05:38:37.427359,data_ingestion,Machine Learning,405
EVT-0078-0014,CUST-0078,2026-04-13 18:52:40.651128,ai_model_run,Machine Learning,359
EVT-0078-0015,CUST-0078,2026-04-22 07:39:05.852118,pipeline_execution,Analytics,168
EVT-0078-0016,CUST-0078,2026-02-15 01:07:36.753203,data_ingestion,Machine Learning,337
EVT-0078-0017,CUST-0078,2026-03-18 12:33:11.398899,pipeline_execution,AI Workloads,16
EVT-0078-0018,CUST-0078,2026-03-22 22:23:13.224217,login,AI Workloads,353
EVT-0078-0019,CUST-0078,2026-04-30 22:38:03.289816,login,Analytics,61
EVT-0078-0020,CUST-0078,2026-03-06 17:06:17.089907,data_ingestion,Data Engineering,10
EVT-0078-0021,CUST-0078,2026-04-28 08:08:07.056782,pipeline_execution,Data Warehousing,82
EVT-0078-0022,CUST-0078,2026-02-11 11:21:44.166613,ai_model_run,AI Workloads,142
EVT-0078-0023,CUST-0078,2026-02-14 05:06:53.974695,pipeline_execution,Data Engineering,479
EVT-0078-0024,CUST-0078,2026-05-11 01:35:02.757815,dashboard_query,Analytics,282
EVT-0078-0025,CUST-0078,2026-02-14 01:33:43.019875,pipeline_execution,Machine Learning,185
EVT-0078-0026,CUST-0078,2026-05-02 12:52:29.240090,pipeline_execution,AI Workloads,224
EVT-0078-0027,CUST-0078,2026-05-10 21:51:47.039173,login,Machine Learning,284
EVT-0078-0028,CUST-0078,2026-03-08 01:12:57.580549,pipeline_execution,Data Engineering,304
EVT-0078-0029,CUST-0078,2026-02-13 04:06:44.212262,data_ingestion,AI Workloads,457
EVT-0078-0030,CUST-0078,2026-03-30 17:16:24.651486,ai_model_run,Analytics,129
EVT-0078-0031,CUST-0078,2026-05-08 09:09:19.757885,pipeline_execution,Machine Learning,178
EVT-0078-0032,CUST-0078,2026-03-27 09:23:35.721085,ai_model_run,Data Warehousing,454
EVT-0078-0033,CUST-0078,2026-03-25 00:30:10.701558,dashboard_query,Data Warehousing,220
EVT-0078-0034,CUST-0078,2026-04-05 15:31:55.005092,pipeline_execution,Data Engineering,83
EVT-0078-0035,CUST-0078,2026-04-17 06:27:01.257826,ai_model_run,Data Warehousing,160
EVT-0078-0036,CUST-0078,2026-05-03 04:43:26.180566,pipeline_execution,AI Workloads,400
EVT-0078-0037,CUST-0078,2026-04-24 06:17:34.733110,data_ingestion,Data Warehousing,303
EVT-0078-0038,CUST-0078,2026-05-05 06:45:05.279397,dashboard_query,Machine Learning,64
EVT-0078-0039,CUST-0078,2026-04-19 10:21:56.957826,pipeline_execution,Analytics,405
EVT-0078-0040,CUST-0078,2026-03-16 06:57:43.320325,dashboard_query,Analytics,435
EVT-0078-0041,CUST-0078,2026-03-27 18:46:06.878277,pipeline_execution,Data Warehousing,86
EVT-0078-0042,CUST-0078,2026-05-01 11:56:33.679149,pipeline_execution,Machine Learning,32
EVT-0078-0043,CUST-0078,2026-03-02 04:01:03.726068,login,AI Workloads,405
EVT-0078-0044,CUST-0078,2026-02-16 06:02:43.015741,data_ingestion,Data Engineering,354
EVT-0078-0045,CUST-0078,2026-04-16 10:01:36.630976,pipeline_execution,Analytics,386
EVT-0078-0046,CUST-0078,2026-02-28 22:47:20.084743,pipeline_execution,Data Engineering,380
EVT-0078-0047,CUST-0078,2026-02-22 05:48:32.490573,login,Data Engineering,275
EVT-0078-0048,CUST-0078,2026-03-25 13:44:29.161526,pipeline_execution,AI Workloads,104
EVT-0079-0000,CUST-0079,2026-02-20 00:03:18.415539,pipeline_execution,Analytics,282
EVT-0079-0001,CUST-0079,2026-03-24 13:52:52.582234,pipeline_execution,Analytics,408
EVT-0079-0002,CUST-0079,2026-03-26 14:18:40.244895,pipeline_execution,AI Workloads,119
EVT-0079-0003,CUST-0079,2026-02-15 01:23:35.334890,data_ingestion,Data Warehousing,334
EVT-0079-0004,CUST-0079,2026-03-14 12:33:26.887955,dashboard_query,Data Engineering,185
EVT-0079-0005,CUST-0079,2026-02-28 06:45:09.333583,login,Machine Learning,379
EVT-0079-0006,CUST-0079,2026-03-28 03:09:43.754909,pipeline_execution,Machine Learning,13
EVT-0079-0007,CUST-0079,2026-02-19 06:38:40.440224,data_ingestion,AI Workloads,10
EVT-0079-0008,CUST-0079,2026-05-07 12:39:27.414001,pipeline_execution,Machine Learning,473
EVT-0079-0009,CUST-0079,2026-02-18 01:31:19.671319,data_ingestion,Analytics,339
EVT-0079-0010,CUST-0079,2026-04-11 00:18:43.893332,data_ingestion,Machine Learning,456
EVT-0079-0011,CUST-0079,2026-02-15 14:06:11.037679,ai_model_run,Analytics,14
EVT-0079-0012,CUST-0079,2026-04-14 22:00:41.567909,login,Analytics,153
EVT-0079-0013,CUST-0079,2026-04-06 11:48:43.750875,dashboard_query,Analytics,151
EVT-0079-0014,CUST-0079,2026-04-09 04:02:08.113401,data_ingestion,Data Engineering,166
EVT-0079-0015,CUST-0079,2026-05-09 15:57:07.629244,data_ingestion,AI Workloads,436
EVT-0079-0016,CUST-0079,2026-04-07 12:32:05.748323,login,Machine Learning,488
EVT-0079-0017,CUST-0079,2026-02-24 00:04:12.240743,dashboard_query,AI Workloads,235
EVT-0079-0018,CUST-0079,2026-04-17 18:54:17.472212,dashboard_query,Data Engineering,266
EVT-0079-0019,CUST-0079,2026-03-14 08:25:59.794712,pipeline_execution,Data Warehousing,432
EVT-0079-0020,CUST-0079,2026-03-24 06:31:52.258187,ai_model_run,Analytics,193
EVT-0079-0021,CUST-0079,2026-04-03 11:24:39.092822,login,Machine Learning,305
EVT-0079-0022,CUST-0079,2026-04-24 07:54:23.960184,data_ingestion,Analytics,222
EVT-0079-0023,CUST-0079,2026-03-22 16:22:47.173506,login,Analytics,326
EVT-0079-0024,CUST-0079,2026-05-08 10:13:58.972191,ai_model_run,Data Engineering,416
EVT-0079-0025,CUST-0079,2026-03-26 01:36:54.634849,ai_model_run,AI Workloads,216
EVT-0079-0026,CUST-0079,2026-02-18 18:10:36.016161,data_ingestion,AI Workloads,146
EVT-0079-0027,CUST-0079,2026-03-29 02:47:09.797193,ai_model_run,Machine Learning,361
EVT-0079-0028,CUST-0079,2026-04-28 20:56:05.829425,dashboard_query,Data Warehousing,116
EVT-0079-0029,CUST-0079,2026-05-10 05:07:46.540544,dashboard_query,Data Engineering,2
EVT-0079-0030,CUST-0079,2026-03-03 01:57:14.500173,dashboard_query,Data Engineering,244
EVT-0079-0031,CUST-0079,2026-03-10 10:15:48.450824,pipeline_execution,Machine Learning,367
EVT-0079-0032,CUST-0079,2026-03-15 20:17:39.960004,data_ingestion,Analytics,476
EVT-0079-0033,CUST-0079,2026-02-25 00:10:39.689707,ai_model_run,Data Warehousing,386
EVT-0079-0034,CUST-0079,2026-02-12 17:36:17.612185,ai_model_run,Data Engineering,366
EVT-0079-0035,CUST-0079,2026-02-14 07:04:51.263701,pipeline_execution,Machine Learning,5
EVT-0079-0036,CUST-0079,2026-04-05 13:08:37.299630,dashboard_query,Data Engineering,290
EVT-0079-0037,CUST-0079,2026-02-13 15:30:14.913910,pipeline_execution,Data Engineering,192
EVT-0079-0038,CUST-0079,2026-03-26 07:18:34.105720,data_ingestion,Data Warehousing,468
